7785;15870;2024-06-01;7840036103282;SALVE GRIP MITA`I SOL.;84 ;;
7786;15044;2024-02-01;7840036104395;SALVE GRIP TE CALIENTE DIA;2 ;;
7786;16536;2024-09-01;7840036104395;SALVE GRIP TE CALIENTE DIA;4 ;;
7786;16536;2024-09-01;7840036104395;SALVE GRIP TE CALIENTE DIA;37 ;;
7787;14429;2023-11-01;7840036103145;FEM MUJER OVULOS;11 ;;
7789;40307;2024-09-01;7840653008410;ODONTOL BRACKETS COLUTORIO;2 ;;
7791;110422SL8;2024-04-01;7794626011160;PLENITUD PA�AL PROTECT G;6 ;;
7795;010822;2025-12-01;7840000077953;FORMOL 40% GLORIMAR;3 ;;
7795;040322;2025-12-01;7840000077953;FORMOL 40% GLORIMAR;2 ;;
7796;15523;2024-05-01;7840036104371;NOVLEN 90MG.;2 ;;
7796;15523;2024-05-01;7840036104371;NOVLEN 90MG.;64 ;;
7806;02665;2025-07-01;8437016502013;EASYCOL BABY SAB. NEUTRO SOL.;4 ;;
7814;16630;2025-10-01;7840036005227;ANALER COMP.;6 ;;
7814;16630;2025-10-01;7840036005227;ANALER COMP.;4 ;;
7814;16630;2025-10-01;7840036005227;ANALER COMP.;24 ;;
7816;16676;2024-10-01;7840036005234;ANALER PED. JBE.;5 ;;
7816;16676;2024-10-01;7840036005234;ANALER PED. JBE.;222 ;;
7820;14551;2024-07-01;7840036000215;BICARBONATO DE SODIO PURO CATEDRAL;34 ;;
7824;15988;2025-07-01;7840036005319;CELEXIN 1 GR. COMP. RAN.;5 ;;
7824;15988;2025-07-01;7840036005319;CELEXIN 1 GR. COMP. RAN.;10 ;;
7824;15988;2025-07-01;7840036005319;CELEXIN 1 GR. COMP. RAN.;20 ;;
7828;14956;2025-02-01;7840036005357;CELEXIN 500 MG. CAPS.;1 ;;
7828;14956;2025-02-01;7840036005357;CELEXIN 500 MG. CAPS.;95 ;;
7829;15987;2025-06-01;7840036005364;CELEXIN 500 MG. CAPS.;6 ;;
7829;15987;2025-06-01;7840036005364;CELEXIN 500 MG. CAPS.;174 ;;
7830;15398;2024-04-01;7840036005371;CELEXIN 500 MG. SUSP. EXTEMP.;9 ;;
7835;14470;2023-11-01;7840036005401;DICLOFEN 50 MG. COMP. REC.;9 ;;
7835;14470;2023-11-01;7840036005401;DICLOFEN 50 MG. COMP. REC.;88 ;;
7837;15210;2024-04-01;7840036005418;DICLOFEN GESIC COMP. REC.;6 ;;
7837;15210;2024-04-01;7840036005418;DICLOFEN GESIC COMP. REC.;4 ;;
7837;15210;2024-04-01;7840036005418;DICLOFEN GESIC COMP. REC.;60 ;;
7838;16867;2024-11-01;7840036000123;DICLOFEN RELAX COMP. REC.;4 ;;
7838;16867;2024-11-01;7840036000123;DICLOFEN RELAX COMP. REC.;10 ;;
7846;16444;2024-09-01;7840036005494;FERROCUPRIN B12 ELIXIR;10 ;;
7846;16444;2024-09-01;7840036005494;FERROCUPRIN B12 ELIXIR;2 ;;
7846;15444;2024-09-01;7840036005494;FERROCUPRIN B12 ELIXIR;27 ;;
7849;14902;2026-02-01;7840036005517;FUCOXIN 200 MG. I.V. INY.;4 ;;
7852;16001;2024-07-01;7840036005531;KADIAR SUSP.;3 ;;
7852;16001;2024-07-01;7840036005531;KADIAR SUSP.;21 ;;
7853;16259;2024-08-01;7840036005548;LORALER 10 MG. COMP.;60 ;;
7857;17028;2025-01-01;7840036005593;METROSOL 500 MG. COMP. REC.;6 ;;
7857;17028;2025-01-01;7840036005593;METROSOL 500 MG. COMP. REC.;14 ;;
7857;117028;2025-01-01;7840036005593;METROSOL 500 MG. COMP. REC.;60 ;;
7858;16142;2025-08-01;7840036000161;METROSOL I.V. SOL. INY.;9 ;;
7858;16142;2025-08-01;7840036000161;METROSOL I.V. SOL. INY.;1 ;;
7858;16142;2025-08-01;7840036000161;METROSOL I.V. SOL. INY.;18 ;;
7861;16158;2024-06-01;7840036007108;METROSOL NF OVULOS;4 ;;
7861;15158;2024-06-01;7840036007108;METROSOL NF OVULOS;20 ;;
7862;16975;2024-11-01;7840036005609;MULTIVITAN 27 COMP. REC.;4 ;;
7862;16975;2024-11-01;7840036005609;MULTIVITAN 27 COMP. REC.;3 ;;
7863;15087;2024-03-01;7840036005616;MULTIVITAN 27 PLUS COMP. REC.;9 ;;
7863;117128;2024-03-01;7840036005616;MULTIVITAN 27 PLUS COMP. REC.;360 ;;
7867;15394;2024-04-01;7840036005647;NEOBAN CREMA;4 ;;
7880;16092;2024-07-01;7840036005685;NOVO GRIP CAPS;2 ;;
7880;16092;2024-07-01;7840036005685;NOVO GRIP CAPS;140 ;;
7880;16092;2024-07-01;7840036005685;NOVO GRIP CAPS;5 ;;
7883;16350;2025-08-01;7840036005715;PEREBRON ADULTOS JBE.;3 ;;
7883;16349;2025-08-01;7840036005715;PEREBRON ADULTOS JBE.;3 ;;
7883;16350;2025-08-01;7840036005715;PEREBRON ADULTOS JBE.;280 ;;
7884;16037;2025-07-01;7840036005722;PEREBRON INFANTIL JBE.;7 ;;
7884;16037;2025-07-01;7840036005722;PEREBRON INFANTIL JBE.;96 ;;
7885;15204;2024-03-01;7840036005739;PREDNICORT 5 MG. COMP.;3 ;;
7885;152104;2024-03-01;7840036005739;PREDNICORT 5 MG. COMP.;12 ;;
7885;15756;2024-06-01;7840036005739;PREDNICORT 5 MG. COMP.;8 ;;
7890;16793;2024-11-01;7840036005760;GLICERIN ADULTO SUP.;3 ;;
7891;16353;2024-09-01;7840036005777;GLICERIN NI�OS SUP.;1 ;;
7898;16651;2024-10-01;7840036005845;TORALGIN 60 MG. INY.;11 ;;
7898;16651;2024-10-01;7840036005845;TORALGIN 60 MG. INY.;70 ;;
7900;14974;2024-02-01;7840036007702;TRIAM 500 MG. COMP. RAN.;98 ;;
7900;14974;2024-02-01;7840036007702;TRIAM 500 MG. COMP. RAN.;4 ;;
7903;16097;2024-07-01;7840036005876;TRIMSUL BALS. SUSP. ORAL PED.;10 ;;
7904;17210;2025-01-01;7840036005883;TRIMSUL FORTE COMP.;13 ;;
7904;17210;2025-01-01;7840036005883;TRIMSUL FORTE COMP.;30 ;;
7912;16922;2025-11-01;7840036005968;VERTIGOL;11 ;;
7913;15882;2024-05-01;7840036005975;VITASAN A A 50.000 U.I. CAPS.;2 ;;
7914;16473;2024-09-01;7840036005982;VITASAN B1B6B12 FORTE COMP.;8 ;;
7928;16401;2025-08-01;7840036006118;ALDOPA 500 MG. COMP.REC.;2 ;;
7933;16230;2024-08-01;7840036006149;ATENOCAR 50 COMP.;6 ;;
7933;26230;2024-08-01;7840036006149;ATENOCAR 50 COMP.;946 ;;
7934;17025;2025-12-01;7840036006156;ATENOCAR D COMP.;15 ;;
7935;16915;2024-11-01;7840036000246;CARDATEN 10 MG. COMP.;2 ;;
7935;16915;2024-11-01;7840036000246;CARDATEN 10 MG. COMP.;100 ;;
7936;15707;2025-05-01;7840036000253;CARDATEN 20 MG. COMP.;4 ;;
7936;15707;2025-05-01;7840036000253;CARDATEN 20 MG. COMP.;6 ;;
7937;15579;2024-05-01;7840036000239;CARDATEN 5 MG. COMP.;10 ;;
7941;13658;2023-07-01;7840036006200;FINASTIDE COMP.;2 ;;
7945;15500;2026-05-01;7840036006255;IOP SOL.;1 ;;
7946;17320;2025-01-01;7840036006248;IOP SOL.;17 ;;
7946;17509;2027-03-01;7840036006248;IOP SOL.;19 ;;
7946;17509;2027-03-01;7840036006248;IOP SOL.;10 ;;
7955;15497;2024-04-01;7840036000314;T4 100 MCG. COMP.;18 ;;
7956;14581;2023-12-01;7840036000307;T4 50 MCG. COMP.;7 ;;
7957;16289;2024-08-01;7840036006330;ZEBRON 15 MG. JBE.;6 ;;
7957;16289;2024-03-01;7840036006330;ZEBRON 15 MG. JBE.;192 ;;
7958;14991;2024-02-01;7840036006347;ZEBRON 30 MG. COMP.;8 ;;
7958;14991;2024-02-01;7840036006347;ZEBRON 30 MG. COMP.;12 ;;
7969;E46562;2025-10-01;7795304008328;ATROVENT SOL. P/ INH.;6 ;;
8061;16555;2025-09-01;7840036006507;KENACIN 3% SPRAY.;9 ;;
8065;15685;2024-05-01;7840036008198;ACETAMOL GRIP JBE.;7 ;;
8065;15685;2024-05-01;7840036008198;ACETAMOL GRIP JBE.;63 ;;
8065;15685;2024-05-01;7840036008198;ACETAMOL GRIP JBE.;3 ;;
8067;15315;2024-04-01;7840036011198;MENTOLINA UNG.;70 ;;
8078;2202044;2025-05-01;7840199018348;ACTICILLINE 1.200.000 P.EST.P/ SUSP. INY;2 ;;
8079;2203502;2025-11-01;7840199009278;ACTICILLINE 2.400.000 POLV. EST. P/ SOL. INY.;4 ;;
8086;2202948;2024-09-01;7840199090849;ALERCROM JARABE;1 ;;
8090;2201960;2025-05-01;7840199091181;ALGIOFLEX COMP.;5 ;;
8102;2301533;2026-03-01;7840199073101;BIOFER B12 JBE.;1 ;;
8102;2301533;2026-03-01;7840199073101;BIOFER B12 JBE.;3 ;;
8107;2202363;2027-06-01;7840199073934;BIOKACIN 500 SOL. INY.;11 ;;
8126;2301113;2026-01-01;7840199007786;CLORHISTAM JARABE;4 ;;
8148;2203104;2024-10-01;7840199068664;DOXATAR SOL. INY.;2 ;;
8148;2203421;2024-11-01;7840199068664;DOXATAR SOL. INY.;1 ;;
8148;2203421;2024-11-01;7840199068664;DOXATAR SOL. INY.;12 ;;
8152;2203326;2024-10-01;7840199099866;ENTERO GAS PEDIATRICO EMULSION GOTAS ORA;2 ;;
8153;2202671;2024-08-01;7840199036991;ENTERO GAS ADULTO EMULSION GOTAS;2 ;;
8159;2201392;2024-03-01;7840199070889;FERZIMAN FORTE GRAG.;1 ;;
8164;2203182;2026-10-01;7840199023113;FUNGOLISINA CREMA;4 ;;
8167;2203287;2024-11-01;7840199000916;GADEOL EMULSION;4 ;;
8169;2202352;2026-07-01;7840199001586;GENTAL 400 MG. SOL. INY.;6 ;;
8172;2301468;2025-03-01;7840199093734;GENTAL CREMA VAG.;4 ;;
8180;2203236;2024-10-01;7840199086491;KITADOL FORTE COMP.;6 ;;
8180;2203057;2024-09-01;7840199086491;KITADOL FORTE COMP.;4 ;;
8180;2203057;2024-09-01;7840199086491;KITADOL FORTE COMP.;120 ;;
8180;2203236;2024-10-01;7840199086491;KITADOL FORTE COMP.;400 ;;
8180;2203057;2024-09-01;7840199086491;KITADOL FORTE COMP.;19 ;;
8181;2203235;2024-11-01;7840199086569;KITADOL RELAX COMP. REC.;3 ;;
8189;2202738;2024-08-01;7840199005133;LASCAVIT 10.000 SOL. INY.;2 ;;
8190;2301308;2026-02-01;7840199071879;LASCAVIT 5.000 CAPS.;4 ;;
8191;2301452;2026-03-01;7840199019826;LASCAVIT B1B6B12 CAPS.;6 ;;
8192;2202282;2024-06-01;7840199021058;LEVOMIN COMP. REC.;3 ;;
8192;2202282;2024-06-01;7840199021058;LEVOMIN COMP. REC.;14 ;;
8193;2202970;2024-09-01;7840199086231;LEVOMIN COMPLEX COMP.;7 ;;
8196;2203143;2025-10-01;7840199080451;LEVOMIN SOL. INY.;2 ;;
8197;2203583;2027-12-01;7840199003313;LUBRIKOL LIQUIDO;5 ;;
8197;2303430;2027-11-01;7840199003313;LUBRIKOL LIQUIDO;1 ;;
8197;2203583;2027-12-01;7840199003313;LUBRIKOL LIQUIDO;15 ;;
8198;2203198;2025-10-01;7840199085999;MEXADEN COMP.;3 ;;
8203;2201805;2025-05-01;7840199026596;NORAKE 500 MG. CAPS.;6 ;;
8227;2202862;2024-08-01;7840199025766;PREDNILASCA  COMP.;1 ;;
8229;2301016;2026-01-01;7840199018591;PROCALM SOL GOTAS ORALES;8 ;;
8231;2201701;2025-04-01;7840199069166;PRODENT COMP.;2 ;;
8235;2201373;2024-03-01;7840199075594;PRODENT FLUOR GEL DENTAL;3 ;;
8238;2203283;2026-11-01;7840199069326;PRODENT VERDE COLUT.;10 ;;
8244;2203110;2024-10-01;7840199008028;RUTA C K COMP.;12 ;;
8244;2203110;2024-10-01;7840199008028;RUTA C K COMP.;10 ;;
8245;2203101;2024-10-01;7840199087047;ERGO KITADOL COMP. REC.;6 ;;
8252;2202857;2024-09-01;7840199076416;SULAMIN FORTE COMP;4 ;;
8252;2202857;2024-09-01;7840199076416;SULAMIN FORTE COMP;3 ;;
8259;2301102;2025-01-01;7840199004068;TESALAR PDA. OFT.;6 ;;
8259;2301021;2025-01-01;7840199004068;TESALAR PDA. OFT.;2 ;;
8264;2202628;2025-08-01;7840199066271;VIPYRON SOL. GOTAS ORALES;4 ;;
8269;2202170;2025-08-01;7840199071534;XANTOMICIN FORTE CAPS.;11 ;;
8316;H2210902;2025-07-01;7861073904175;SUPRAMYCINA MG. COMP.;7 ;;
8499;ARFCT0;2025-02-01;7793640047612;REDOXON 2 G. COMP. EFERV.;2 ;;
8576;27317;2024-12-01;7840315224578;ERGO DOLANET COMP. REC.;2 ;;
8576;27317;2024-12-01;7840315224578;ERGO DOLANET COMP. REC.;8 ;;
8729;5068;2024-07-01;7793742001963;HIPOGLOS POMADA;1 ;;
8731;3054;2026-02-01;7793742002212;HIPOGLOS POLVO;3 ;;
8758;CRA00174;2024-11-01;7795312001359;ALLEGRA 120 MG. COMP. REC.;2 ;;
8783;CRA03332;2025-06-01;7891058009052;NOVALGINA� JARABE;8 ;;
8783;CRA06562;2025-08-01;7891058009052;NOVALGINA� JARABE;8 ;;
8864;230058;2025-02-01;7841134000022;ALDOXOL 25 MG. COMP.;3 ;;
8865;220969;2024-12-01;7841134000039;ALDOXOL FORTE 100 MG. COMP.;9 ;;
8872;220629;2024-08-01;7841134000084;CARDIETIC 10 MG. COMP.;5 ;;
8872;220171;2024-03-01;7841134000084;CARDIETIC 10 MG. COMP.;1 ;;
8872;220629;2024-08-01;7841134000084;CARDIETIC 10 MG. COMP.;3 ;;
8874;220623;2024-08-01;7841134000121;CARDIETIC FORTE 20 MG. COMP.;2 ;;
8880;64337;2024-05-01;7841134013923;GASTRICET 20MG;2 ;;
8881;22400;2024-11-01;7841134000718;HEXODERM CREMA;2 ;;
8883;22002;2024-01-01;7841134000732;HEXODERM MICONAZOL CREMA;2 ;;
8885;220773;2025-10-01;7841134000923;METOXAL COMP.;1 ;;
8885;220773;2025-10-01;7841134000923;METOXAL COMP.;4 ;;
8894;15955;2024-08-01;7841134001197;ORALCEF SUSP.;1 ;;
8899;220605;2025-08-01;7841134001302;RESPIRAN GOTAS P/ NEBU.;10 ;;
8925;23904;2025-12-01;7841134002934;LACTEOL FORT CAPS.;1 ;;
8925;23904;2025-12-01;7841134002934;LACTEOL FORT CAPS.;3 ;;
8932;L210570;2023-09-01;7841617000587;NERVIGENOL CAPS.;20 ;;
8932;L210570;2023-09-01;7841617000587;NERVIGENOL CAPS.;1 ;;
8933;22339;2024-09-01;7841617000594;NERVIGENOL JARABE;36 ;;
8933;22339;2024-09-01;7841617000594;NERVIGENOL JARABE;6 ;;
8935;230121;2025-03-01;7841134001227;PLUSANE CALCIO INF. SUSP.;20 ;;
8935;230121;2025-03-01;7841134001227;PLUSANE CALCIO INF. SUSP.;6 ;;
8935;230121;2025-03-01;7841134001227;PLUSANE CALCIO INF. SUSP.;2 ;;
8941;040722;2025-07-01;7841134001609;ZATIFEN GRIP CAPS. X 20;20 ;;
8941;040722;2025-07-01;7841134001609;ZATIFEN GRIP CAPS. X 20;270 ;;
8942;220913;2024-11-01;7841134001623;ZATIFEN GRIP GOTAS ORALES;4 ;;
8942;220913;2024-11-01;7841134001623;ZATIFEN GRIP GOTAS ORALES;6 ;;
8942;220913;2024-11-01;7841134001623;ZATIFEN GRIP GOTAS ORALES;11 ;;
8943;23046;2025-02-01;7841134001630;ZATIFEN GRIP JBE.;108 ;;
8943;23046;2025-02-01;7841134001630;ZATIFEN GRIP JBE.;6 ;;
8944;220897;2024-11-01;7841134000169;CITOL A+T SOL. OFT.;6 ;;
8944;220897;2024-11-01;7841134000169;CITOL A+T SOL. OFT.;25 ;;
8945;210527;2023-07-01;7841134000183;CITOL ASTENOPIA SOL OFT.;7 ;;
8946;220709;2024-09-01;7841134000206;CITOL CIPROFLOXACINA GOTAS OFT.;3 ;;
8952;220865;2024-11-01;7841134000305;CITOL LAGRIMAS ARTIF. SOL. OFT.;3 ;;
8953;230032;2025-01-01;7841134000312;CITOL NPD SOL. OFT.;1 ;;
9144;70833;2024-11-01;7841141000671;CEFALEX FORTE COMP. REC.;1 ;;
9146;70486;2024-09-01;7841141000831;DIAXIN N.F. COMP.;10 ;;
9154;70369;2025-09-01;7841141001128;ESPORIL 150 MG. CAPS.;1 ;;
9154;70369;2025-08-01;7841141001128;ESPORIL 150 MG. CAPS.;11 ;;
9168;70231;2024-08-01;7841141001388;FLODIN GESIC;6 ;;
9172;69077;2024-11-01;7841141001784;NOLOTEN 5 MG. COMP.;2 ;;
9174;68483;2024-09-01;7841141001791;ORALIPIN COMP. RETARD;1 ;;
9193;69947;2024-06-01;7841141000954;DIFENAC RELAX COMP. REC.;3 ;;
9199;69689;2024-05-01;7841141001814;ORUDIS 200 MG. COMP.;2 ;;
9199;70933;2024-11-01;7841141001814;ORUDIS 200 MG. COMP.;10 ;;
9205;70358;2024-05-01;7841141001913;RECUPERAL CAPS. BLANDAS;19 ;;
9206;71160;2024-09-01;7841141001937;RECUPERAL E CAPS. BLANDAS;3 ;;
9213;68787;2024-10-01;7841141002149;ULTRACILINA� B CREMA;6 ;;
9214;70335;2025-08-01;7841141002156;ULTRACILINA B CREMA VAGINAL;4 ;;
9224;70507;2025-09-01;7841141001036;DOMPER� AG FORTE COMP.;11 ;;
9225;70563;2024-09-01;7841141001029;DOMPER AG SUSP. GOTAS;10 ;;
9225;70563;2024-09-01;7841141001029;DOMPER AG SUSP. GOTAS;10 ;;
9228;70454;2024-06-01;7841141001180;ETEC� 1000 CAPS. BLANDAS;4 ;;
9262;69432;2024-04-01;7841141002200;URIDON F COMP. REC.;3 ;;
9262;69883;2024-06-01;7841141002200;URIDON F COMP. REC.;2 ;;
9263;69321;2025-03-01;7841141002231;UROFLAX COMP.;3 ;;
9285;69957;2025-06-01;7841141001517;IRRIGOR COMP.;5 ;;
9288;70134;2025-07-01;7841141001531;IRRIGOR PLUS COMP.;5 ;;
9292;70491;2024-09-01;7841141002569;KETORAL CREMA;1 ;;
9292;69886;2024-06-01;7841141002569;KETORAL CREMA;2 ;;
9303;21K244A;2024-08-01;7792219000027;APELSIN C - VITAMINA 1 G. COMP. EFERV.;228 ;;
9303;21K244A;2024-08-01;7792219000027;APELSIN C - VITAMINA 1 G. COMP. EFERV.;19 ;;
9303;21K244A;2024-08-01;7792219000027;APELSIN C - VITAMINA 1 G. COMP. EFERV.;8 ;;
9371;69995;2025-06-01;7841141000992;DOLGENAL 20 MG. COMP.;7 ;;
9371;69995;2025-11-01;7841141000992;DOLGENAL 20 MG. COMP.;30 ;;
9374;70543;2025-10-01;7841141000299;DOLGENAL 60 MG. SOL. INY.;1 ;;
9560;3632212;2024-12-01;7840274000060;ATAROX 100 MG. COMP.;7 ;;
9562;1782211;2024-11-01;7840274000077;ATAROX CPTO. COMP.;14 ;;
9566;6762210;2024-10-01;7840274000107;CRIDERMOL CREMA;20 ;;
9566;6762210;2024-10-01;7840274000107;CRIDERMOL CREMA;18 ;;
9567;6772212;2024-12-01;7840274000114;CRIDERMOL CREMA;20 ;;
9567;6772212;2024-12-01;7840274000114;CRIDERMOL CREMA;2 ;;
9570;0722209;2024-09-01;7840274000145;CRINEXALIC SOL.;20 ;;
9571;0882210;2024-10-01;7840274000152;CRINEXALIC UNG.;7 ;;
9574;3032210;2025-10-01;7840274000183;DRONOL LOCION;20 ;;
9574;3032210;2025-10-01;7840274000183;DRONOL LOCION;2 ;;
9579;3332302;2025-02-01;7840274000213;FERNEL FOLIC COMP.;8 ;;
9595;2032211;2025-11-01;7840274000305;LESMIN T COMP.;11 ;;
9596;1342303;2025-03-01;7840274000312;LESMIN T SUSP.;5 ;;
9620;1592302;2025-02-01;7840274000534;TRIMICOL CREMA VAG.;6 ;;
9791;61665;2025-04-01;1702780121713;DIOVENOR 600 MG. COMP. REC.;2 ;;7842228000010
9795;60278;2023-12-01;7842228000096;IDEOS COMP. MAST.;2 ;;
9802;60722;2024-06-01;7842228000034;POLYGYNAX CAPS. VAG.;15 ;;
9803;60722;2024-06-01;7842228000027;POLYGYNAX CAPS. VAG.;1 ;;
9805;62074;2024-06-01;3400970000999;TOT'HEMA AMP. BEB.;20 ;;
9805;60712;2024-02-01;3400970000999;TOT'HEMA AMP. BEB.;3 ;;
9806;62074;2024-06-01;7842228000065;TOT'HEMA AMP. BEB.;83 ;;
9821;C100G;2025-06-01;7842228000478;LATESIL CREMA;11 ;;
9824;368454;2025-04-01;8715554002753;DUPHASTON COMP. REC.;7 ;;
9831;2018;2024-12-01;7842228000102;UVIMAG B6 BEB.;2 ;;
9833;VE2462;2026-11-01;3660398502189;CYSTINE B6 COMP.;6 ;;
9833;VE2463;2024-01-01;3660398502189;CYSTINE B6 COMP.;12 ;;
9835;1077;2025-07-01;3583316669187;PERENTEROL 250 MG. CAPS.;2 ;;
9837;0355;2024-08-01;7849007028319;STIMOL AMP. BEB.;7 ;;7842228000133
9837;0355;2024-08-01;7849007028319;STIMOL AMP. BEB.;9 ;;7842228000133
9838;0355;2024-08-01;7842228000140;STIMOL AMP. BEB.;37 ;;
9898;22567;2025-07-01;7842228000379;PERACON NF COMP. REC.;19 ;;
9899;1046922;2025-10-01;7842228000362;PERACON NF SOL. GOTAS ORALES;12 ;;
9901;02011;2025-09-01;7730698317212;ACALIX 60 MG. CAPS.;2 ;;
9912;00105;2025-05-01;7730698307411;AMOXIDAL 500 MG. CAPS.;1 ;;
9915;02957;2025-01-01;7795345009582;AMOXIDAL 500 MG. PED. SUSP.;2 ;;
9936;00191;2025-04-01;7795345007144;DECIDEX SOL.;1 ;;
9939;M06380;2026-07-01;7730698334073;DORIXINA COMP. REC.;1 ;;
9943;M05466;2024-11-01;7730698334301;DORIXINA B1 B6 B12 COMP. REC.;3 ;;
9954;M06390;2025-05-01;7730698347158;LOTRIAL 20 MG. COMP.;6 ;;7730969303494
9954;M06390;2025-05-01;7730698347158;LOTRIAL 20 MG. COMP.;6 ;;7730969303494
9957;M06111;2025-05-01;7730698347295;LOTRIAL D COMP;1 ;;
9963;L02023;2025-01-01;7730698000121;MICOLIS SPRAY;1 ;;
9965;M06946;2025-05-01;7840775402349;MIGRA DORIXINA COMP.;7 ;;
9972;M06420;2025-04-01;7730969302015;SERTAL CREC. GRAG.;18 ;;
9972;M06420;2025-04-01;7730969302015;SERTAL CREC. GRAG.;20 ;;
9975;02092;2025-11-01;7730698364148;SERTAL R GOTAS;6 ;;
10048;223083;2024-07-01;7840213257920;PANOTOS SOL GOTAS;1 ;;
10080;39416;2024-08-01;7840653000605;ACELIN NF GOTAS;8 ;;
10081;41739;2025-11-01;7840653001350;ACELIN JARABE;1 ;;
10082;37566;2025-06-01;7840653002432;ACID 200 MG. INY.;1 ;;
10085;38567;2024-06-01;7840653002197;ARDILAN D COMP.;5 ;;
10088;40463;2025-09-01;7840653000599;BECODAL JBE.;4 ;;
10090;41572;2025-11-01;7840653001404;BRONALAR JBE.;99 ;;
10090;41572;2025-11-01;7840653001404;BRONALAR JBE.;3 ;;
10093;38409;2024-06-01;7840653001411;BRONCOFAR PLUS COMP.;6 ;;
10105;41775;2025-11-01;7840653001565;CONTEX 500 MG. SUSP.;4 ;;
10105;41775;2025-11-01;7840653001565;CONTEX 500 MG. SUSP.;3 ;;
10108;38685;2025-07-01;7840653001473;CONTEX MUCOLITICO COMP.;5 ;;
10118;33239;2024-09-01;7840653001718;HEXACOL CREMA;180 ;;
10118;41887;2025-11-01;7840653001718;HEXACOL CREMA;28 ;;
10118;41887;2025-11-01;7840653001718;HEXACOL CREMA;9 ;;
10119;39765;2024-08-01;7840653008069;HISTALER COMP.;1 ;;
10121;37543;2024-04-01;7840653001732;INAFLEX COMP.;1 ;;
10122;41783;2025-11-01;7840653001756;INAFLEX BIOTIC COMP.;10 ;;
10131;41712;2025-11-01;7840653001848;NEURO VINIL COMP.;10 ;;
10133;40250;2025-08-01;7840653001909;SEPTOPRIM FORTE COMP.;13 ;;
10138;39568;2025-08-01;7840653001916;TRICOVAL TABLETA VAGINAL;2 ;;
10139;37565;2027-04-01;7840653001954;TRINALER COMP.;1 ;;
10144;34962;2025-02-01;7840653002012;VERMIZOL SUSP.;6 ;;
10145;39139;2025-07-01;7840653002098;VINIL 75 MG. COMP.;6 ;;
10154;27540;2024-03-01;7840653000681;ACTERIL 4 MG. COMP.;2 ;;
10163;39142;2026-07-01;7840653000773;EMETAN COMP.;9 ;;
10165;41842;2025-12-01;7840653000780;EMETAN GOTAS;15 ;;
10170;39251;2025-07-01;7840653000803;ESPASMO Z MOL COMP.;3 ;;
10171;37630;2025-05-01;7840653000810;ESPASMO Z MOL GOTAS;9 ;;
10174;39326;2024-09-01;7840653000834;FERROCAL JBE;1 ;;
10180;37857;2024-06-01;7840653000612;GRIPEN SOL. GOTAS ORALES;2 ;;
10186;40305;2024-08-01;7840653000964;METICOL CPTO. COMP.;5 ;;
10190;40474;2026-09-01;7840653000988;MICOFUNG CREMA;20 ;;
10190;40474;2026-09-01;7840653000988;MICOFUNG CREMA;2 ;;
10193;40711;2024-09-01;7840653001022;PIROMED 40 MG. COMP.;8 ;;
10193;40711;2024-09-01;7840653001022;PIROMED 40 MG. COMP.;2 ;;
10203;40475;2025-09-01;7840653001145;ULTRASON CREMA;9 ;;
10203;40475;2025-09-01;7840653001145;ULTRASON CREMA;5 ;;
10213;42837;2026-02-01;7840653000575;Z MOL 200 MG. GOTAS;10 ;;
10213;42837;2026-02-01;7840653000575;Z MOL 200 MG. GOTAS;8 ;;
10228;37201;2025-04-01;7840653000186;MEMOVITAL B12 JBE.;48 ;;
10228;37201;2025-04-01;7840653000186;MEMOVITAL B12 JBE.;6 ;;
10230;38427;2025-08-01;7840653000223;MEMOVITAL MAGNESIADO JBE.;72 ;;
10230;38432;2025-07-01;7840653000223;MEMOVITAL MAGNESIADO JBE.;6 ;;
10234;39309;2025-07-01;7840653000162;MENTOVICK JBE;15 ;;
10234;39309;2025-07-01;7840653000162;MENTOVICK JBE;3 ;;
10236;38110;2025-06-01;7840653000179;MENTOVICK RUB CREMA;10 ;;
10236;38110;2025-06-01;7840653000179;MENTOVICK RUB CREMA;12 ;;
10237;41908;2024-12-01;7840653006645;MENTOVICK UNGUENTO;1 ;;
10237;41908;2024-12-01;7840653006645;MENTOVICK UNGUENTO;1 ;;
10246;35491;2025-01-01;7840653000292;VIDAMEL;1 ;;
10247;32111;2024-08-01;7840653000285;VITAMINA C 500 MG INDUFAR COMP.;100 ;;
10247;32111;2024-08-01;7840653000285;VITAMINA C 500 MG INDUFAR COMP.;2 ;;
10259;36846;2024-03-01;7840653002166;ARDILAN 5 MG. COMP.;1 ;;
10260;38592;2025-06-01;7840653002210;BETAFAR 100 MG. COMP.;1 ;;
10261;30025;2024-08-01;7840653002203;BETAFAR 50 MG. COMP.;1 ;;
10262;39767;2027-08-01;7840653002265;RAGILON COMP.;3 ;;
10263;38387;2026-06-01;7840653002272;SIBELAR;3 ;;
10306;2302007;2025-02-01;7848003000084;CERUM SOL. GOTAS OTICAS.;22 ;;
10306;2302007;2025-02-01;7848003000084;CERUM SOL. GOTAS OTICAS.;24 ;;
10314;2212086;2024-12-01;7849007033900;DENENE SOL.;6 ;;7848003000145
10314;2212086;2024-12-01;7849007033900;DENENE SOL.;18 ;;
10314;2212086;2024-12-01;7849007033900;DENENE SOL.;2 ;;
10325;2207062;2024-07-01;7848003000282;MEMOREX B12 JBE.;1 ;;
