7841134009735;26131;ALERGIOL FORTE NF SOL. OFT. EST.;2;210782;2023-11-01;S11;;
7803510000095;29393;FINARTRIT COMP.;1;2108013;2024-08-01;S08;;
7840000179527;17952;VIDACIL 1 COMP. REC.;3;210806;2023-11-01;S04;;
7840000046997;28594;BISTURI N° 24;6;210817;2026-08-01;S 06;;
4968420508208;29063;SANTE GUANTE ESTERIL 7 1/2;5;210825;2026-08-01;S07;;
7841134009636;26103;LEVETAM JARABE;1;210839;2023-11-01;S 01;;
7800026025314;18873;ESTIMEX 10 MG. COMP. REC.;1;210854;2024-09-01;S 03;;
7841134000558;15908;ETICARD 8MG;1;210856;2023-12-01;S 01;;
7841134001517;884;VERALBEN BEBIBLE;1;210880;2024-12-01;S 01;;
7800026009222;17934;DIXI 35 COMP. REC.;1;210887;2026-10-01;S11;;
7800026547861;23887;ACOTOL COMP. REC.;1;210896-1;2024-10-01;S11;;
7803510001375;29160;RICA C 1000MG POLVO;1;2109005;2023-09-01;S16;;
7841134009612;26344;NAZIL SUSP. SPRAY NASAL;1;210901;2023-12-01;S 01;;
7803510441010;13127;CIRUELAX JALEA;1;2109056;2024-09-01;S08;;
7840199026596;8203;NORAKE 500 MG. CAPS.;2;2109536;2024-12-01;S 12;;
7800026050019;18859;FEMELLE COMP. REC.;1;210971;2024-10-01;S11;;
7800026005989;19587;FEMELLE 20 COMP. REC.;1;210985;2025-10-01;S11;;
7848003000275;19269;MATERNENE JBE.;2;2110077;2024-10-01;S10;;
7861073904182;3361;SUPRAMYCINA FORTE 200MG;1;2110082;2025-09-01;S 03;;
713390;18083;MICO CERUM SOL. GOTAS OTICAS;2;2110142;2023-10-01;S10;;
7800026010877;17940;KOPODEX 500 MG COMP. REC.;1;211142;2023-12-01;S 03;;
7800026028223;17962;QUETIDIN 100 MG. COMP. REC.;1;211152;2024-12-01;S 03;;
7800026547861;23887;ACOTOL COMP. REC.;1;211172;2024-12-01;S11;;
7841134008592;24268;NEUROPLUS CAPS.;2;21122;2023-05-01;S 07;;
7896116865946;11153;NEOGYNON GRAG.;1;2115456;2024-10-01;S 12;;
7840213253175;22574;OMEPRASEC 20 CAPS.;1;211567;2024-04-01;S09;;
7841617000068;10612;AERODEX NB SOL. P/ NEBUL.;2;21184;2023-08-01;CAJA 01;;
7840213028285;19093;CINALENT COMP.;3;211920;2024-05-01;S09;;
7849007056534;11926;BETASONA CREMA TOPICA;1;21253;2023-08-01;S 07;;
7840213028216;18179;CEREBROL 100 SOL. ORAL;1;212570;2024-06-01;S09;;
7841617000105;20826;ALERETIC JBE.;1;21267;2023-10-01;S 03;;
7840653007321;27394;ACTERIL PLUS AEROSOL;3;2126882;2024-12-01;S 02;;
7840000295166;29516;VAGIVIT TAB. VAGINALES;1;212911;2024-07-01;CAJA 01;;
7849007053649;11717;B CUOREX COMP.;1;21307;2023-10-01;S 03;;
7840213029442;11902;MENSIL 300 COMP.;1;213132;2024-08-01;S09;;
7840213028063;15486;CARDIO AAS COMP. REC.;1;213349;2023-08-01;S 07;;
7840213028087;15306;CARDIODIL 25 COMP.;2;213451;2024-08-01;S09;;
7840213036433;20883;NOVOPRAMIL® 20 COMP. REC.;10;213469;2023-08-01;S 07;;
7840213030394;18139;TEMISAR 40 COMP.;1;213563;2023-09-01;S 07;;
7840213257562;16728;ANSIODEX 20  COMP. REC.;1;213658;2023-09-01;S 07;;
7840213033982;20251;A3 CPTO. NF - SUSP. ORAL;1;213959;2023-10-01;S09;;
7840213036341;20842;AFOLIC GOTAS;4;213961;2023-10-01;S09;;
7840213259351;4412;TRIGLIX 100;1;214016;2023-10-01;S09;;
7840213256831;29297;BERAFEN COMPLEX NF - POLV. LIOF.;1;214114;2023-10-01;S09;;
7840213260807;27451;TEMISAR A 80/10 COMP.;1;214174;2023-10-01;S09;;
7840213030400;18138;TEMISAR 80 COMP.;1;214308;2023-10-01;S09;;
7840213030417;18670;TEMISAR PLUS 40 COMP.;1;214325;2023-11-01;S09;;
7840213255476;23608;IMIPOC 5 CREMA;1;214367;2023-11-01;S09;;
7840213252109;21693;SITAGLIP 50;1;214420;2023-11-01;S09;;
7842228000461;26192;EFERMOL GRIP COMP. EFERVESCENTES;3;214485;2023-12-01;S13;;
7842228000386;9897;EXAIL GRAG.;10;21460;2023-07-01;S 07;;
7840213028759;11892;ESPASMO AEROFAGIL COMP.;2;214665;2023-11-01;S09;;
7841448000398;10718;ERGO MOVILEN NF COMP. REC.;2;2147;2024-09-01;S14;;
7840213036297;20841;AFOLIC 5 COMP. REC.;2;214758;2023-11-01;S09;;
7840213257272;20561;LAYAX COMP.;1;214772;2024-11-01;S09;;
7840213034798;19974;FERROSOL B12 JBE.;1;215096;2023-12-01;S09;;
7891800521238;4342;VENDA ENYESADA CREMER;5;2157;2024-12-01;S 07;;
7891800521245;3451;VENDA ENYESADA CREMER;2;2162;2024-12-01;S 07;;
7840213263839;28866;MAXIVIT C VITAMINA C + ZINC;2;216339;2024-04-01;S13;;
7840085001140;21183;SUCRAL FRAMBUESA SUSP.;2;21707;2024-09-01;S 03;;
7840085001171;12323;TRICOR 500 COMP. REC.;1;21709;2023-09-01;S 07;;
608786003118;29292;EARTH'S CREAT. VITAMINA B-COMPLEX;1;21720;2025-07-01;S14;;
608786006706;28966;EARTH'S CREATION CALCIUM MAG ZINC + VIT;1;21764;2025-07-01;S14;;
608786002210;29262;EARTHS CREATION TRIPLE OMEGA 3.6.9 1000MG;1;21765;2025-07-01;S14;;
8470006568231;23410;FERROPROTINA 40 MG. GRAN. P/ SOL. ORAL;1;21787;2024-03-01;S 03;;
7793742001437;8734;MACRIL CREMA;1;2179;2024-04-01;S09;;
4011080333;29365;CARBOTAX AG EMULSION  1 AMP BEB.;1;21799;2023-08-01;S 07;;
7840000077168;7716;FACE MASK CHILDREN;27;21-80242;2026-03-01;CAJA 01;;
608786002104;29047;EARTH`S CREAT. SHARK CARTILAGE 750 MG. CAPS;1;21846;2025-08-01;S14;;
7840085001157;12322;SUCRAL SUSP.;1;21879;2024-11-01;S 03;;
7891800521252;3452;VENDA ENYESADA CREMER;1;2197;2024-12-01;S 07;;
7702870011393;27949;FLUCTIN DUO TAB. REC.;1;21D240;2024-08-01;S 03;;
7842228000355;26337;FENOPRAX CAPS.;1;21E10;2024-05-01;S 05;;
7898909175447;28595;CATETER INTRAVENOSO NIPRO N° 18;6;21F10D;2026-05-01;S 06;;
7702207752685;7004;STAFEN 135/20;1;21F909;2023-12-01;S 03;;
7842228000669;27894;D-CURA 25.000 SOL. ORAL;1;21G01;2023-07-01;S 05;;
7501165006089;22045;AMARYL M® 4/1000 TABLETAS;1;21H127V1;2023-11-01;S 03;;
7792219000027;9303;APELSIN C - VITAMINA 1 G. COMP. EFERV.;1;21H242A;2024-08-01;S13;;
7898909175478;28596;CATETER INTRAVENOSO NIPRO N° 20;4;21I13E;2027-08-01;S 06;;
7898909175478;28596;CATETER INTRAVENOSO NIPRO N° 20;3;21K18D;2026-10-01;S 06;;
7842228000485;18774;EFERMOL 500 MG. COMP. EFERV.;2;21K19C;2024-11-01;S 05;;
7792219000027;9303;APELSIN C - VITAMINA 1 G. COMP. EFERV.;2;21K244R;2024-08-01;S13;;
7898909175539;28598;CATETER INTRAVENOSO NIPRO N° 24;3;21L21E;2026-11-01;S 06;;
717396836440;6576;TAPA BOCA BLOKER TRIPLE CAPA;300;22/001253;2024-05-31;S 12;;
7841721000169;29417;BUNTAL 20 CAPS;1;220002;2024-02-01;S 05;;
7841376000590;2771;NUCLEOTIDINA C.M.P + U;1;22001;2024-01-01;S 03;;
7840213261798;7486;MAXIVIT A-D;1;220010;2024-01-01;S09;;
7840213256817;24059;LERCATEN 10 COMP. REC.;1;220014;2025-01-01;S09;;
7841134006321;21320;ALGILEM SOL. OFT.;1;220018;2024-01-01;S11;;
7841134000732;8883;HEXODERM MICONAZOL CREMA;2;22002;2024-01-01;S 01;;
7840085000976;12313;HECOTON 50 MG. COMP.;1;22002;2024-01-01;S 03;;
7841134000053;19747;ALGILEM RELAX COMP. REC.;2;220030;2024-01-01;S 01;;
7840213035580;19786;CEREBROL 500 COMP. REC.;1;220046;2024-01-01;S09;;
8032749652990;28626;SIMBIOSISTEM GOTAS;1;22005;2024-10-01;S 05;;
7841134001531;15255;VERALBEN 400 MG. COMP. MAST.;3;220052;2024-01-01;S 01;;
7841134008790;24499;ALERSONA SUSP. SPRAY NASAL;1;220059;2024-01-01;S 01;;
7840213030387;18742;TAAC SOL. TOPICA;1;220062;2024-01-01;S09;;
7840213029442;11902;MENSIL 300 COMP.;1;220066;2025-01-01;S09;;
7840213252826;22694;DESLORADEX JARABE;1;220073;2024-01-01;S09;;
7841134000619;29330;ETIMICIN 500 MG. COMP. REC.;1;220094;2024-02-01;S 01;;
7841134000909;19692;MEGATEARS;1;220096;2024-02-01;S11;;
7840213252697;22712;DESLORADEX COMP. REC.;2;220099;2024-01-01;S09;;
7841722000557;29167;PARSOL D SPRAY NASAL;1;2201;2024-07-01;S 05;;
7841722000564;29476;PARSOL ANTIALERGICO SPRAY NASAL;1;2201;2025-07-01;S 05;;
7803510773319;16238;CIRUELAX JALEA;1;2201003-R;2025-01-01;S08;;
7848003000282;10325;MEMOREX B12 JBE.;2;2201007;2024-01-01;S10;;
7840199088020;25990;TENSIOCOM 10 MG. COMP.;6;2201009;2024-01-01;S 12;;
7840199075105;20278;RHEUMAZIN FORTE -GEL;2;2201017;2024-01-01;S 12;;
7840199085241;16441;PLAMODEX 500 MG. POLVO P/ RECONS.;4;2201055;2024-01-01;S 12;;
7840199086781;22568;BONAIR M SUSP. SPRAY NASAL;1;2201072;2024-01-01;S 12;;
7840199036991;8153;ENTERO GAS ADULTO EMULSION GOTAS;1;2201074;2024-01-01;S 12;;
7841134008158;29332;OCUGARD 5 SUSP. OFTALMICA;1;220112;2024-02-01;S11;;
7840199000916;8167;GADEOL EMULSION;2;2201121;2024-01-01;S 12;;
7840199086767;21537;KITADOL 600 COMP. REC.;2;2201138;2026-01-01;S 12;;
7840199075266;8145;DONTONAL 600 COMP.;3;2201141;2024-01-01;S 12;;
7840199091426;29002;DONTONAL 900 MG;3;2201152;2024-01-01;S 12;;
7840199096889;8255;SULFACARBON COMP.;1;2201156;2027-02-01;S14;;
7840199110325;19216;PROSTAR 0.4 CAPS. LIB. CONTROL.;3;2201160;2024-03-01;S 12;;
7840199071534;8269;XANTOMICIN FORTE CAPS.;1;2201161;2025-01-01;S 12;;
7840199026428;8087;ALGILASCA SOL. GOTAS ORALES;5;2201182;2025-01-01;S 12;;
7840199110349;18793;TORVA 20 COMP. REC.;15;2201186;2024-04-01;S 12;;
7841134007137;20508;PLUSANE CALCIO D3 COMP. MAST.;1;220120;2024-02-01;S 01;;
7840199099231;18458;ACTIZIM COMP. REC.;1;2201209;2025-02-01;S 12;;
7840199100586;15814;RINOZINA SOL.;2;2201212;2024-02-01;S 12;;
7840199100548;19372;ESOMEP 20;1;2201214;2024-02-01;S 12;;
7840775402646;7457;NEURO-FLOGIATRIN B12;3;2201220;2024-02-01;S08;;
7840199110356;18792;TORVA 40 COMP. REC.;3;2201241;2024-02-01;S 12;;
7840199087917;24696;CERIZINA SOL. ORAL;1;2201245;2024-02-01;S 12;;
7840199092652;15308;B 25 TETRA CAPS.;10;2201299;2025-02-01;S14;;
7840199080390;18304;LEVOMIN GESIC COMP. REC.;2;2201301;2024-02-01;S 12;;
7840199097466;13618;BRONCOFIX A JBE.;2;2201333;2024-05-01;S 12;;
7862111350169;15847;CALCIMAX D3 COMP. MAST.;2;220135B;2025-02-01;S08;;
7840213257784;20234;NOVERTIN 16-COMP.;1;220136;2024-01-01;S09;;
7840199070889;8159;FERZIMAN FORTE GRAG.;2;2201392;2024-03-01;S 12;;
7840199076669;8155;ERGOLASCA COMP.;2;2201393;2024-04-01;S 12;;
7841134008516;24077;ETIDOL SUSP.;1;220140;2024-02-01;S 01;;
7840199086729;8194;LEVOMIN COMPLEX POLV. LIOF. P/SOL.INY.;1;2201421;2025-03-01;S 12;;
7840199100678;29586;SEDIPRAL 0.5 MG. COMP. RAN.;2;2201430;2024-02-01;CAJA 01;;
7840199077161;8125;CLORHISTAM EXPECTORANTE NF JBE.;1;2201433;2024-03-01;S 12;;
7840199075358;19193;DILAPRES 50 COMP. RAN.;1;2201434;2024-03-01;S 12;;
7840199093994;13707;VIPYRON GRAG.;2;2201459;2025-03-01;S 12;;
7840199095684;29508;QUIETAL 2 MG. COMP.;1;2201460;2025-03-01;CAJA 01;;
7840199099026;13862;GENTAL G CREMA;1;2201464;2024-03-01;S 12;;
7840199094168;20155;HIPERCOR COMP. REC.;12;2201507;2024-03-01;S 12;;
7840199091181;8090;ALGIOFLEX COMP.;1;2201518;2025-03-01;S 12;;
7840199100838;17547;CLANZOL POL. LIOF.;1;2201522;2025-03-01;S 12;;
7841134012551;28309;GREEN FIT;1;220153;2024-03-01;S14;;
7840199093246;15368;DOLOSTOP 20 MG. COMP. REC.;5;2201548;2025-03-01;S 12;;
7840199088006;26853;PRODENT FLUOR LIQ ENJ;2;2201550;2024-04-01;S 12;;
7840199096704;8186;LASCAMICETINA CAPS;20;2201564;2024-03-01;S 07;;
7840199000671;8121;CILIL COMP.;2;2201565;2026-03-01;S 12;;
7840199099354;18658;INFRATEN 20 MG. COMP. RAN.;15;2201566;2024-03-01;S 12;;
7840199080406;28639;BIOGRIP DN COMP. REC. CAJA X 6;2;2201577;2024-03-01;S 12;;
7840199099699;14418;CLERIN L.R. COMP.;2;2201627;2024-03-01;S 12;;
7840199092331;8165;FUNGOLISINA SOL.;2;2201640;2024-03-01;S 12;;
7840199073101;8102;BIOFER B12 JBE.;1;2201646;2025-03-01;S 12;;
7800026547861;23887;ACOTOL COMP. REC.;1;220165;2025-03-01;S11;;
7840199086729;8194;LEVOMIN COMPLEX POLV. LIOF. P/SOL.INY.;2;2201663;2025-03-01;S 12;;
7840199083186;29201;PROGESTRADIOL FORTE SOL OLEOSA INY;1;2201665;2024-04-01;S11;;
7840199069166;8231;PRODENT COMP.;6;2201701;2026-04-01;S 12;;
7841134000084;8872;CARDIETIC 10 MG. COMP.;3;220171;2024-03-01;S 01;;
7840213027462;16730;ACIDO FOLICO 30 MG. QUIMFA GOTAS;1;220175;2024-01-01;S09;;
7840199021478;29113;BIOPLAT CREMA DERMICA;2;2201757;2026-04-01;S 12;;
7841134010038;27041;SUPRETIC FORTE COMP. REC.;1;220187;2024-03-01;S 01;;
7840199029078;8130;COLESOL COMP.;4;2201881;2025-05-01;S 12;;
7840199019093;8228;PREDNILASCA SUSP.;4;2201897;2024-05-01;S 12;;
7840199011721;8097;AZOEL SUSP.;3;2201900;2026-02-01;S 12;;
7840199023113;8164;FUNGOLISINA CREMA;2;2201942;2026-05-01;S 12;;
7840199091181;8090;ALGIOFLEX COMP.;1;2201960;2025-05-01;S 12;;
7841134007656;24165;BETADEX SUSP. INY.;1;220197;2024-03-01;S 01;;
7840199001586;8169;GENTAL 400 MG. SOL. INY.;2;2201970;2026-05-01;S 12;;
7840199087320;23857;ZIRMAPINA 10 MG. COMP. REC.;3;2201986;2024-05-01;S04;;
7841722000205;28647;PARSOL AQUA SPRAY NASAL 120 ML;1;2202;2025-05-01;S 05;;
7840199087900;24716;CERIZINA COMP. REC.;3;2202022;2024-06-01;S 12;;
7803510000910;18413;GINKGO MAX CAPS.;2;2202055;2025-02-01;S08;;
7840199016511;8215;OFTAVIT SOL. GOT. OFT.;3;2202065;2024-05-01;S11;;
7840199087108;23465;ANTALGIN COMP. REC.;2;2202069;2024-06-01;S 12;;
7840199086699;21012;KITADOL FEM COMP. REC.;1;2202082;2024-06-01;S 12;;
7840199090764;8084;ALERCROM COMP.;1;2202084;2026-05-01;S 12;;
7841134001555;14385;VIDACIL 3 MG. COMP;4;220209;2025-03-01;S04;;
7840000117192;11719;CARLIT COMP.;1;22021;2024-02-01;S 03;;
7840199094311;8085;ALERCROM D JARABE;2;2202117;2025-06-01;S 12;;
7841134008165;24119;RIMPAL 10 COMP. REC.;2;220215;2024-04-01;S 01;;
7840199100777;19525;BIOVITAN FOLIC COMP.;1;2202151;2024-06-01;S 12;;
7840199099699;14418;CLERIN L.R. COMP.;6;2202152;2024-06-01;S 12;;
7840199071534;8269;XANTOMICIN FORTE CAPS.;1;2202170;2025-08-01;S 12;;
7840199085999;8198;MEXADEN COMP.;1;2202181;2025-07-01;S 12;;
7840199085456;23211;PREXIN 16 COMP.;2;2202182;2024-06-01;S 12;;
7840199086231;8193;LEVOMIN COMPLEX COMP.;10;2202185;2024-06-01;S 12;;
7841134001180;15946;OLDIN 5 COMP.;1;22022;2024-04-01;S 01;;
7841134005393;20371;VIDACIL SOL - GOTAS ORALES;1;22022;2025-01-01;S04;;
7501165006072;22043;AMARYL M® 2/1000 TABLETAS;1;220220V1;2024-02-01;S 03;;
7800026009222;17934;DIXI 35 COMP. REC.;2;220223;2027-03-01;S11;;
7840199099415;20228;MARSIN 50 CAPS.;1;2202233;2024-06-01;S 12;;
7840199021058;8192;LEVOMIN COMP. REC.;10;2202262;2024-06-01;S 12;;
7840199086767;21537;KITADOL 600 COMP. REC.;3;2202266;2026-06-01;S 12;;
7840199098944;14726;TRICOLAN COMP. REC.;5;2202270;2024-06-01;S 12;;
7840199087108;23465;ANTALGIN COMP. REC.;9;2202271;2024-07-01;S 12;;
7840199101187;8220;PENICROM COMP.;7;2202310;2026-06-01;S14;;
7840199005133;8189;LASCAVIT 10.000 SOL. INY.;2;2202312;2024-06-01;S 12;;
7840199080406;28639;BIOGRIP DN COMP. REC. CAJA X 6;2;2202317;2024-03-01;S 12;;
7841134000329;8954;CITOL NPD PDA.;1;2202327;2024-06-01;S11;;
7840199075105;20278;RHEUMAZIN FORTE -GEL;1;2202328;2024-06-01;S 12;;
7840199087542;28962;QUIETAL GOTAS ORALES;1;2202332;2024-07-01;S04;;
7840199086231;8193;LEVOMIN COMPLEX COMP.;6;2202370;2024-09-01;S 07;;
7840199099866;8152;ENTERO GAS PEDIATRICO EMULSION GOTAS ORA;3;2202372;2024-07-01;S 12;;
7840199077093;15810;CEFASEPTIL CAPSULAS;1;2202374;2025-07-01;S 12;;
7840199087184;23541;DOLOSTOP SL 20 COMP. SUBLINGUALES;1;2202386;2024-07-01;S 12;;
7841617000594;8933;NERVIGENOL JARABE;1;22024;2024-01-01;S 03;;
7840199087511;20127;PRODENT FORTE 20 - COMP. REC.;2;2202403;2025-07-01;S 12;;
7840199031293;8217;OTOCLORAN GOTAS OTICAS;1;2202443;2024-07-01;S 12;;
7840199096889;8255;SULFACARBON COMP.;10;2202464;2027-07-01;S14;;
7840199096889;8255;SULFACARBON COMP.;10;2202476;2027-07-01;S 07;;
7840199088150;26796;KITADOL RAPID 400 CB CAPS. BLAN.;2;2202480;2023-11-01;S 12;;
7840085001249;29371;VAGIZOL OVULOS;1;22025;2024-01-01;S 03;;
7840199026916;8216;OIDOL SOL. GOT. OTICAS;1;2202512;2024-07-01;S 12;;
7840199088082;26512;KITADOL GRIP SUSP. ORAL;2;2202529;2024-08-01;S 12;;
7840199088037;27031;LUKADIN 500 COMP. REC.;1;2202531;2024-08-01;S 12;;
7840199007786;8126;CLORHISTAM JARABE;1;2202548;2025-07-01;S 12;;
7840199098029;18378;RESPIBEN JBE.;2;2202554;2024-06-01;S 12;;
7840199076416;8252;SULAMIN FORTE COMP;1;2202568;2024-08-01;S 12;;
7840199099484;20806;ATEROSOL COMP.;1;2202574;2024-07-01;S 12;;
7840199096735;20723;NEURODINAM 500 COMP.;3;2202576;2024-08-01;S 12;;
7840199099231;18458;ACTIZIM COMP. REC.;1;2202585;2025-08-01;S 12;;
7840199087641;19191;TOLBET D SOL. EST. GOTAS OFTALMICAS;1;2202592;2024-08-01;S11;;
7840199086361;22389;LEVOMIN GEL;2;2202607;2027-08-01;S 12;;
7840199066271;8264;VIPYRON SOL. GOTAS ORALES;1;2202628;2025-08-01;S 12;;
7840199029986;20123;RINOSINERGE N.F. SOL. GOTAS NASALES;1;2202656;2024-08-01;S 12;;
7840199036991;8153;ENTERO GAS ADULTO EMULSION GOTAS;1;2202671;2024-08-01;S 12;;
7840199069241;8232;PRODENT BIOTIC COMP. REC.;8;2202673;2025-08-01;S 12;;
7841134006192;21414;ROSUMIBE 10 COMP. REC.;1;220268;2024-04-01;S 01;;
7840199099217;16756;INFRATEN 10 MG. COMP. RAN.;6;2202687;2024-08-01;S 12;;
7840199098456;13856;TRICOLAN OVULOS VAG.;1;2202699;2024-03-01;S 12;;
7840199019826;8191;LASCAVIT B1B6B12 CAPS.;2;2202700;2025-11-01;S 12;;
7840199086569;8181;KITADOL RELAX COMP. REC.;2;2202731;2024-10-01;S 12;;
7840199005133;8189;LASCAVIT 10.000 SOL. INY.;1;2202738;2024-08-01;S 12;;
7840199099101;13861;GENTAL BETA CREMA;1;2202742;2024-08-01;S 12;;
7840199099026;13862;GENTAL G CREMA;1;2202749;2024-10-01;S 12;;
7840199110523;19973;ISTONIL COMP.;1;2202758;2024-08-01;S 12;;
7840199100432;29003;PREDNICETATO SUSP OFT;3;2202784;2024-08-01;S11;;
7840199086354;20526;KITADOL PLUS COMP. REC.;12;2202790;2025-09-01;S 12;;
7840199101187;8220;PENICROM COMP.;10;2202791;2026-09-01;S14;;
7840199099422;20231;MARSIN 150 CAPS.;5;2202796;2024-09-01;S 12;;
7840199115856;29000;GLIFOZINA 10MG;1;2202799;2024-08-01;S 12;;
7840199077321;8241;PULMOSAN N.F. JBE.;3;2202801;2024-08-01;S 12;;
7841134007151;22117;ACUAFIL SOL. OFT. EST.;2;220284;2024-09-01;S11;;
7840199087184;23541;DOLOSTOP SL 20 COMP. SUBLINGUALES;4;2202847;2024-09-01;S 12;;
7840199088396;8151;ENTERO GAS FORTE CAPS. BLANDAS;2;2202853;2024-07-01;S 12;;
7840199076416;8252;SULAMIN FORTE COMP;2;2202857;2024-09-01;S 12;;
7841134001173;15947;OLDIN 2 COMP.;1;220286;2024-03-01;S 01;;
7840199090757;21369;ALERCROM CREMA;1;2202860;2024-09-01;S 12;;
7840199002163;8263;VEROLAX COMP. REC.;6;2202861;2024-09-01;S 12;;
7840199088136;1197;DELTAR COLIRIO;2;2202888;2024-09-01;S11;;
7840199110547;20564;GLIMECAP 4 MG. COMP. REC.;6;2202891;2024-09-01;S 12;;
7840199110530;20565;GLIMECAP COMP. REC.;1;2202896;2024-09-01;S 12;;
7841134000923;8885;METOXAL COMP.;5;220294;2025-05-01;S 01;;
7840199087030;23480;ALGIOFLEX RELAX COMP.;2;2202942;2024-09-01;S 12;;
7840199090849;8086;ALERCROM JARABE;2;2202948;2024-09-01;S 12;;
7840199099415;20228;MARSIN 50 CAPS.;2;2202959;2024-09-01;S 12;;
7841134009575;26343;CETRIZET COMP. REC.;2;220296;2024-05-01;S 01;;
7840199099460;16301;ATEROSOL SUSP.;1;2202962;2027-09-01;S 12;;
7840199067599;29001;DERMOCUTAN CREMA DERMICA;2;2202966;2024-09-01;S 12;;
7840199086231;8193;LEVOMIN COMPLEX COMP.;4;2202970;2024-09-01;S 12;;
7840199098456;13856;TRICOLAN OVULOS VAG.;2;2202990;2024-06-01;S 12;;
7840199098968;21466;MARSIN 100 CAPS.;5;2202992;2024-09-01;S 12;;
7840213261576;27732;PROFENOL 600 CAPS. GELATINA BLAN.;2;22030078;2024-03-01;S09;;
612590416286;7016;LANDERFIT L CARNITINE 3000 ORANGE;1;220301/1;2024-03-01;S14;;
7840199068664;8148;DOXATAR SOL. INY.;2;2203020;2024-09-01;S 12;;
7803510003430;28052;CIRUELAX MINITABS COMP. REC.;10;2203022;2025-03-01;S08;;
7840199096704;8186;LASCAMICETINA CAPS;9;2203024;2024-10-01;S14;;
7841134000190;16139;CITOL BRIM GOTAS OFT.;1;220303;2024-05-01;S11;;
7840199098043;28826;PLAMODEX IBL DUO;1;2203051;2024-10-01;S 12;;
7840199086491;8180;KITADOL FORTE COMP.;6;2203057;2024-09-01;S 12;;
7840199086491;8180;KITADOL FORTE COMP.;7;2203057;2024-08-01;S 12;;
7840199100265;15561;SELENE SOL. INY.;5;2203058;2025-10-01;S11;;
7840199073774;8249;STAZOL COMP.;2;2203070;2024-09-01;S 12;;
7840199087047;8245;ERGO KITADOL COMP. REC.;1;2203101;2024-10-01;S 12;;
7840199068664;8148;DOXATAR SOL. INY.;1;2203104;2024-10-01;S 12;;
7840199071794;8134;DG-6 SOL.;4;2203105;2026-10-01;S 06;;
7840199075341;8200;NEURO TERADOL CAPS.;6;2203106;2025-10-01;S 12;;
7840199008028;8244;RUTA C K COMP.;8;2203110;2024-10-01;S 12;;
7840199075358;19193;DILAPRES 50 COMP. RAN.;1;2203111;2024-10-01;S 12;;
7840199110325;19216;PROSTAR 0.4 CAPS. LIB. CONTROL.;3;2203142;2024-01-01;S 12;;
7840199099668;8160;FERZIMAN HEMORROIDAL PDA.;4;2203145;2024-10-01;S 12;;
7840199100258;14494;GENTAL B+C CREMA DERMICA;2;2203146;2024-10-01;S 12;;
7840199026916;8216;OIDOL SOL. GOT. OTICAS;2;2203154;2024-10-01;S 12;;
7840199086699;21012;KITADOL FEM COMP. REC.;2;2203155;2024-11-01;S 12;;
7840199110332;18794;TORVA 10 COMP. REC.;3;2203190;2024-11-01;S 12;;
7840199068749;8147;DOXATAR CRONO SUSP. INY.;1;2203197;2024-11-01;S 12;;
7840199087641;19191;TOLBET D SOL. EST. GOTAS OFTALMICAS;2;2203213;2024-10-01;S11;;
7840199100265;15561;SELENE SOL. INY.;40;2203217;2025-11-01;S 07;;
7840199086569;8181;KITADOL RELAX COMP. REC.;29;2203235;2024-11-01;S 12;;
7840199086491;8180;KITADOL FORTE COMP.;80;2203236;2024-10-01;S 07;;
7840199018591;8229;PROCALM SOL GOTAS ORALES;2;2203259;2025-11-01;S 12;;
7840199095974;13616;OCULISON ANTIALERG. SOL.EST. GOTAS OFT.;2;2203295;2024-11-01;S11;;
7840199098043;28826;PLAMODEX IBL DUO;1;2203296;2024-11-01;S 12;;
7840199098005;15799;FERZIMAN 600 MG. COMP. REC.;6;2203351;2024-11-01;S 12;;
7840199099699;14418;CLERIN L.R. COMP.;6;2203360;2024-11-01;S 12;;
7841134000220;8948;CITOL DEXA SOL. OFT.;1;220338;2024-05-01;S11;;
7840199071879;8190;LASCAVIT 5.000 CAPS.;2;2203388;2025-11-01;S 12;;
7840199099460;16301;ATEROSOL SUSP.;3;2203390;2027-11-01;S 12;;
7840199075754;29026;TENSOPREL RETARD;1;2203420;2024-11-01;S 12;;
7840199085487;6171;PREXIN 32MG;1;2203422;2024-11-01;S 12;;
7840199087511;20127;PRODENT FORTE 20 - COMP. REC.;5;2203423;2025-11-01;S 12;;
7840199003313;8197;LUBRIKOL LIQUIDO;3;2203430;2027-11-01;S 12;;
7840199080383;18339;BIOGRIP SOL. ORAL;1;2203437;2025-11-01;S 12;;
7840199009278;8079;ACTICILLINE 2.400.000 POLV. EST. P/ SOL. INY.;2;2203441;2025-11-01;S 12;;
7840199099781;16014;GRIPATOL NF COMP.REC.;15;2203445;2024-12-01;S13;;
7840199088075;26511;KITADOL PLUS SUSP. ORAL;2;2203446;2024-11-01;S 12;;
7840199099194;15809;TOLEMINA COMP.;12;2203467;2024-12-01;S 12;;
7840199086521;18307;KITADOL 200 PEDIATRICO SUSP.;10;2203483;2024-12-01;S 12;;
7840199088082;26512;KITADOL GRIP SUSP. ORAL;1;2203489;2024-11-01;S 12;;
7840199086545;18566;KITADOL GEL;4;2203492;2027-11-01;S 12;;
7840199087634;8260;TOLBET SOL. EST. GOTAS OFTAMICAS;1;2203499;2026-11-01;S11;;
7803510002747;5003;HIDROLAGENO;1;2203512;2025-03-01;S14;;
