12803;031523-12803;2024-12-31;7800060003187;PILOCARPINA 2% NICOLICH COL.;499
12806;031523-12806;2024-12-31;7800060003248;TIOF 0.50% COL.;500
12961;031523-12961;2024-12-31;7800026065099;CAPRIMIDA D COMP. REC.;500
12978;031523-12978;2024-12-31;7800026009604;NORVETAL COMP.;500
12992;031523-12992;2024-12-31;7790375260941;BAGOVIT A CREMA CLASSIC;498
13018;031523-13018;2024-12-31;7790375000776;GLIOTEN 10 MG. COMP.;500
13020;031523-13020;2024-12-31;7790375000790;GLIOTEN 20 MG. COMP.;500
13021;031523-13021;2024-12-31;7790375000752;GLIOTEN 5 MG. COMP.;500
13073;031523-13073;2024-12-31;7849007073487;ACT-HIB POLVO LIOF. P/ INY.;500
13074;031523-13074;2024-12-31;707349;HDCV (ANTIRR. HUM.);500
13075;031523-13075;2024-12-31;7849007073500;VERORAB ANTIRRAB. INY.;500
13076;031523-13076;2024-12-31;7849007073517;VACUNA B.C.G. INY. LIOF.;500
13077;031523-13077;2024-12-31;707352;D.P.T SOL. INY.;500
13078;031523-13078;2024-12-31;7849007073531;DT VAX VAC. SOL. INY.;500
13079;031523-13079;2024-12-31;7849007073548;IMOGAN RABIA SOL. INY.;500
13080;031523-13080;2024-12-31;7849007073555;IMOVAX TETANOS INY.;500
13081;031523-13081;2024-12-31;7849007073562;VACUNA MENINGOCOCICA A+C INY.;500
13082;031523-13082;2024-12-31;7849007073579;PNEUMO 23 SOL. INY.;500
13083;031523-13083;2024-12-31;707358;ANTIPOLIO SABIN ORAL;500
13084;031523-13084;2024-12-31;7849007073593;ROUVAX SUSP. INY. CAJA X 1 FCO.;500
13085;031523-13085;2024-12-31;707360;ROUVAX INY.;500
13086;031523-13086;2024-12-31;7849007073623;TETRACT-HIB SUSP. INY.;500
13087;031523-13087;2024-12-31;7849007073630;TRIMOVAX INY.;500
13088;031523-13088;2024-12-31;7849007073647;TRIMOVAX MERIEUX POLVO LIOF. P/ SOL. INY.;500
13105;031523-13105;2024-12-31;7849007073876;JABON DE AZUFRE;500
13111;031523-13111;2024-12-31;7849007073975;NEURO TNS C/ MAGNESIO ADULTO JARABE;500
13127;031523-13127;2024-12-31;7803510441010;CIRUELAX JALEA;499
13244;031523-13244;2024-12-31;7501008401651;ALKA SELTZER TAB. EFERV.;495
13251;031523-13251;2024-12-31;7849007078420;AVAXIM 160 U SOL. INY.;500
13252;031523-13252;2024-12-31;707843;IMMUCITS;500
13254;031523-13254;2024-12-31;7849007078451;MONOTEST;500
13255;031523-13255;2024-12-31;7849007078468;PENTACT-HIB SUSP. INY. CAJA CONT. 1 FCO. AMP.;500
13256;031523-13256;2024-12-31;7849007078482;VAXIGRIP SUSP. INY.;500
13425;031523-13425;2024-12-31;7840199095714;ILETON SOLUCION ESTERIL GOTAS OFTALMICAS;498
13442;031523-13442;2024-12-31;7849007081994;PIECIDEX LIQ.;500
13451;031523-13451;2024-12-31;7840036005111;METROSOL PLUS OVULOS;500
13487;031523-13487;2024-12-31;7840653000742;CLINOMIN INY.;498
13488;031523-13488;2024-12-31;7840653002081;VINIL 75 MG. INY.;498
13489;031523-13489;2024-12-31;7840653000889;INDUCORT COMPLEX SOL. INY.;500
13492;031523-13492;2024-12-31;7795304000438;COMBIVENT SM SOL.;497
13519;031523-13519;2024-12-31;7793742002717;PIECIDEX CREMA;500
13580;031523-13580;2024-12-31;7841141001135;ESPORIL 150 MG. CAPS.;499
13611;031523-13611;2024-12-31;7841134000602;ETIMICIN 200 MG. SUSP.;499
13616;031523-13616;2024-12-31;7840199095974;OCULISON ANTIALERG. SOL.EST. GOTAS OFT.;499
13618;031523-13618;2024-12-31;7840199097466;BRONCOFIX A JBE.;499
13657;031523-13657;2024-12-31;7841134000282;CITOL FLUOROTE SOL. OFT.;496
13669;031523-13669;2024-12-31;7840274001142;INIBEX 20 MG. COMP.;500
13670;031523-13670;2024-12-31;7840274001159;ATAROX 50 COMP.;500
13680;031523-13680;2024-12-31;7792796000267;O-BIOL OVULOS VAG.;500
13683;031523-13683;2024-12-31;7790375250386;BIL 13 ENZIMATICO COMP.;500
13691;031523-13691;2024-12-31;7840036007184;OXIBRAL 500MG.;500
13707;031523-13707;2024-12-31;7840199093994;VIPYRON GRAG.;500
13723;031523-13723;2024-12-31;7793742001499;DERMAGLOS EMULSION;500
13749;031523-13749;2024-12-31;7840315212001;DOLANET PLUS COMP.;500
13759;031523-13759;2024-12-31;7840199095639;GENTAL SOL. EST. GOT. OFT.;499
13760;031523-13760;2024-12-31;7840199095899;TESALAR COL.;490
13776;031523-13776;2024-12-31;7795312000123;LASIX SOL. INY.;500
13779;031523-13779;2024-12-31;7841141002040;SUPRACAM 15 MG. COMP.;499
13786;031523-13786;2024-12-31;7849007086050;ACEPRAX 0.5 MG. COMP;500
13787;031523-13787;2024-12-31;7800060405769;ENALTEN DN COMP.;500
13848;031523-13848;2024-12-31;7849007086760;ACEPRAX 0.25 MG. COMP.;500
13849;031523-13849;2024-12-31;7730451001259;ACEPRAX 0.5 MG. COMP.;500
13850;031523-13850;2024-12-31;7730451001266;ACEPRAX 1 MG. COMP.;500
13853;031523-13853;2024-12-31;3400970001019;TRANSILANE POLV. P/ SUSP. BEBIBLE;500
13855;031523-13855;2024-12-31;7840036005104;NOCAND PLUS OVULOS VAGINALES;477
13856;031523-13856;2024-12-31;7840199098456;TRICOLAN OVULOS VAG.;496
13857;031523-13857;2024-12-31;7840199096131;PLAMODEX CAPS.;499
13859;031523-13859;2024-12-31;7840199097121;CEFRAZOL CAPS.;500
13861;031523-13861;2024-12-31;7840199099101;GENTAL BETA CREMA;499
13862;031523-13862;2024-12-31;7840199099026;GENTAL G CREMA;499
13891;031523-13891;2024-12-31;7849007087330;TETAVAX VAC. SUSP. INY.;500
13910;031523-13910;2024-12-31;7891058019723;ALLEGRA D COMP. REC. L.P.;500
13928;031523-13928;2024-12-31;7841134000367;CITOL TOBRAMICINA GOTAS OFT.;498
13929;031523-13929;2024-12-31;7841134001289;RESPIRAN SUSP. AER.;498
13930;031523-13930;2024-12-31;7841134001296;RESPIRAN DUO SUSP. AER.;488
13937;031523-13937;2024-12-31;7840213030721;VITAFORTE PRENATAL COMP.;500
13945;031523-13945;2024-12-31;7730381000513;VERTIN COMP.;500
13975;031523-13975;2024-12-31;7840085001201;UROTOINA COMP.;498
13977;031523-13977;2024-12-31;7840282031803;REXALGAN RELAX COMP.;500
13984;031523-13984;2024-12-31;7795312000048;NOVALGINA SOL. INY.;497
13992;031523-13992;2024-12-31;7840653000056;DERMAFAR CREMA;483
13997;031523-13997;2024-12-31;7841134000350;CITOL TIMOLOL 0.50% GOTAS OFT.;498
14040;031523-14040;2024-12-31;7840036007238;METROSOL 250 MG. SUSP. ORAL;494
14076;031523-14076;2024-12-31;7849007089419;SOMATIN COMP.;500
14116;031523-14116;2024-12-31;7840036001267;NAFAZOLINA NORMAL CATEDRAL SOL. GOTAS;492
14119;031523-14119;2024-12-31;7848000300118;TECNOGRIP PLUS JBE.;500
14120;031523-14120;2024-12-31;7849007089945;MEDRIBRON JBE.;500
14121;031523-14121;2024-12-31;7848000300088;TECNOGRIP BB JBE.;498
14122;031523-14122;2024-12-31;7840653000933;JUSTUM I.M. SOL. INY.;500
14129;031523-14129;2024-12-31;7840653001619;CONTEX IBL 500 MG. COMP.;500
14131;031523-14131;2024-12-31;7790375250478;DIOXAFLEX GESIC COMP. REC.;500
14144;031523-14144;2024-12-31;7840653002258;ORFILINA 400 COMP. REV.;499
14145;031523-14145;2024-12-31;7840653001978;TIOTAL COMP. REV.;499
14146;031523-14146;2024-12-31;7840653001060;PIROMED RELAX COMP.;499
14147;031523-14147;2024-12-31;7840653000094;EMETAN DIGEST COMP. REV.;488
14155;031523-14155;2024-12-31;7792796389461;FERRETAB CAPS.;500
14179;031523-14179;2024-12-31;7849007090576;DT COQ/ D.T.P. SUSP. INY.;500
14194;031523-14194;2024-12-31;7849007090729;VACUNA POLIOMIELITICA SOL. ORAL;500
14208;031523-14208;2024-12-31;7841141004693;DIFENAC GEL;500
14219;031523-14219;2024-12-31;8433042014957;ZALAIN OVULOS;500
14233;031523-14233;2024-12-31;7840274001234;COROLAR 10 MG. CAPS.;500
14236;031523-14236;2024-12-31;7841448000510;MOVILEN BIOTIC COMP.REC.;500
14262;031523-14262;2024-12-31;7840282031919;MICOFINAL SOL.TOP.;500
14263;031523-14263;2024-12-31;7840282031926;MICOFINAL CREMA TOP.;498
14264;031523-14264;2024-12-31;7840282034682;MICOFINAL OVULO  VAG.;500
14265;031523-14265;2024-12-31;7840282031940;MICOFINAL 500 MG. COMP. REC.;500
14269;031523-14269;2024-12-31;7800060007642;DIAREN SUSP.;500
14270;031523-14270;2024-12-31;7800060007635;DIAREN COMP.;500
14299;031523-14299;2024-12-31;7840653000872;INDUCORT SOL. INY.;500
14312;031523-14312;2024-12-31;7849007092105;ACEPRAX 2 MG. COMP.;500
14320;031523-14320;2024-12-31;7840199099798;GRIPATOL JBE.;500
14331;031523-14331;2024-12-31;7841134001012;NEOXACINA 75 MG. COMP. REC.;500
14332;031523-14332;2024-12-31;7840036007337;ACETAMOL 750 MG. COMP.;498
14334;031523-14334;2024-12-31;7840036007320;ACETAMOL 500 MG. COMP.;438
14361;031523-14361;2024-12-31;7841134000343;CITOL TDT GOTAS OFT.;500
14374;031523-14374;2024-12-31;7840274607801;ANGRIPAS PLUS CAPS.;500
14385;031523-14385;2024-12-31;7841134001555;VIDACIL 3 MG. COMP;498
14418;031523-14418;2024-12-31;7840199099699;CLERIN L.R. COMP.;498
14480;031523-14480;2024-12-31;7840213030370;SUPSIDINE 500 COMP. REC.;497
14481;031523-14481;2024-12-31;7840213029770;PERENNUM® CAPS. C/ MICROGRANULOS DE ACC.;497
14483;031523-14483;2024-12-31;7840653001626;CONTEX IBL 500 POLV. P/ SUSP. EXT.;498
14494;031523-14494;2024-12-31;7840199100258;GENTAL B+C CREMA DERMICA;498
14503;031523-14503;2024-12-31;7849007094147;MERIEUX VACUNA ANTIRRABICA INY.;500
14504;031523-14504;2024-12-31;7849007094154;MONOTES;500
14591;031523-14591;2024-12-31;7795304866065;MICARDIS 80 MG. COMP.;498
14592;031523-14592;2024-12-31;7795304806054;MICARDIS 40 MG. COMP.;495
14625;031523-14625;2024-12-31;7795345122045;AMOXIDAL DUO COMP. REC.;500
14660;031523-14660;2024-12-31;7795356001223;MOPERIDONA AF GOTAS;500
14708;031523-14708;2024-12-31;7840653001312;HALOMED 10 MG. COMP. RAN.;499
14709;031523-14709;2024-12-31;7840653002289;NORTENOL COMP. RAN.;500
14726;031523-14726;2024-12-31;7840199098944;TRICOLAN COMP. REC.;495
14749;031523-14749;2024-12-31;7840213030653;VARICOSIN GEL;499
14756;031523-14756;2024-12-31;7849007097179;GYNPROGEST 100 CAPS. DE GELATINA BLANDAS;499
14773;031523-14773;2024-12-31;7800060032637;OFTIC SOL. OFT.;499
14843;031523-14843;2024-12-31;7730979095808;TAMSULON CAPS. L.P.;497
14850;031523-14850;2024-12-31;7840213027547;ALERMID 60 MG. COMP.;500
14857;031523-14857;2024-12-31;7795368001136;GOTABIOTIC F SOL. OFT.;500
14862;031523-14862;2024-12-31;7840199097381;LIDOCAINA CLORHIDRATO 2% LASCA SOL. ESTERIL I;499
14928;031523-14928;2024-12-31;7800007378347;EMERGEN 50 MG. COMP. REC.;500
15180;031523-15180;2024-12-31;7849007103085;ACARSAN CPTO. EMULSION;500
15207;031523-15207;2024-12-31;7840653002401;ODONTOL VERDE COLUTORIO;493
15211;031523-15211;2024-12-31;7800060110786;TRIO-VAL DIA Y NOCHE COMP. REC.;500
15214;031523-15214;2024-12-31;7800060110502;CLAVINEX DUO COMP.;500
15234;031523-15234;2024-12-31;4104480705137;ABRILAR JARABE;500
15235;031523-15235;2024-12-31;7730698000725;DINAMOTONIC CAPS. BLANDAS;500
15237;031523-15237;2024-12-31;7795337869866;NORMOPROST PLUS CAPS.;500
15255;031523-15255;2024-12-31;7841134001531;VERALBEN 400 MG. COMP. MAST.;500
15268;031523-15268;2024-12-31;7840653001015;MERCILOP INY.;499
15269;031523-15269;2024-12-31;7840653001299;RAGILON SOL. INY.;498
15270;031523-15270;2024-12-31;7840653001282;RAGILON SOL. GOT. ORALES;496
15281;031523-15281;2024-12-31;7840653002111;VINIL GESIC COMP. REV.;499
15296;031523-15296;2024-12-31;7840282032145;REXALGAN COMPLEX COMP. REC.;500
15306;031523-15306;2024-12-31;7840213028087;CARDIODIL 25 COMP.;499
15307;031523-15307;2024-12-31;7840213028070;CARDIODIL 12.5 COMP.;500
15308;031523-15308;2024-12-31;7840199084251;B 25 TETRA CAPS.;500
15314;031523-15314;2024-12-31;7840653001305;HALOMED 5 MG. COMP. RAN.;497
15316;031523-15316;2024-12-31;7840653002357;HONTOCAL 60 MG. SOL. INY.;500
15339;031523-15339;2024-12-31;7793742003127;SALAC UNG.;500
15340;031523-15340;2024-12-31;7793742003134;SALAC CREMA;500
15341;031523-15341;2024-12-31;7793742003110;SALAC LOCION CAPILAR;500
15368;031523-15368;2024-12-31;7840199093246;DOLOSTOP 20 MG. COMP. REC.;499
15375;031523-15375;2024-12-31;7840199093345;CALCIDAL D3 COMP. MAST.;497
15376;031523-15376;2024-12-31;7795312001373;ALLEGRA 180 MG. COMP. REC.;500
15385;031523-15385;2024-12-31;7849007105256;EUROGESIC FORTE COMP. REC.;500
15398;031523-15398;2024-12-31;7849007105386;VACUNA MENINGOCOCICA A+C INY.;500
15414;031523-15414;2024-12-31;7840282032275;MICOFINAL CREMA VAG.;500
15451;031523-15451;2024-12-31;7840199074924;LAGRIMAS ARTIF. LASCA-SOL. ESTE. - GOTAS OFT.;499
15452;031523-15452;2024-12-31;7840213027530;ALERMID 120 MG. COMP.;500
15465;031523-15465;2024-12-31;710605;ACIMOX 500 MG. COMP. REV.;500
15466;031523-15466;2024-12-31;7849007106062;ACIMOX 250 MG. POLVO P/ SUSP. EXT.;500
15467;031523-15467;2024-12-31;710607;MEDIBRON JBE.;500
15469;031523-15469;2024-12-31;7800060030183;CIPRODEX SUSP. OFT.;500
15470;031523-15470;2024-12-31;7800060035140;NOVOTEARS SOL. OFT.;500
15471;031523-15471;2024-12-31;7800060403123;EUROVIR CREMA;500
15472;031523-15472;2024-12-31;7800060113046;IPSON SUSP.;500
15476;031523-15476;2024-12-31;7840282036242;FRIXOPEL 40 COMP. RAN.;500
15486;031523-15486;2024-12-31;7840213028063;CARDIO AAS COMP. REC.;499
15489;031523-15489;2024-12-31;7800060015548;DUOVAL SOL. ORAL;498
15497;031523-15497;2024-12-31;7800060014817;DUOVAL JBE.;500
15503;031523-15503;2024-12-31;7840653002333;HONTOCAL 20 MG. COMP.;499
15504;031523-15504;2024-12-31;7840653000414;DERMAFAR LOCION;500
15505;031523-15505;2024-12-31;7840653002494;Z MOL COMP.;498
15559;031523-15559;2024-12-31;7841141000626;ATRIMON 500 MG. COMP. REC.;500
15561;031523-15561;2024-12-31;7840199100265;SELENE SOL. INY.;497
15575;031523-15575;2024-12-31;7849007107168;DAIVONEX LOC.;500
15576;031523-15576;2024-12-31;7795368001594;GLAUCOTENSIL T.D. COLIRIO;499
15586;031523-15586;2024-12-31;7841376000439;VACUNA ANTITETANICA BIOL SOL. INY.;500
15592;031523-15592;2024-12-31;7849007107342;EUVAX B PEDIATRICO SOL. INY.;500
15626;031523-15626;2024-12-31;7840653002555;VITALIN GINSENG COMP. REV.;498
15658;031523-15658;2024-12-31;7795312107921;ROVAMYCINE 3 MG. U.I. COMP. REC.;500
15680;031523-15680;2024-12-31;7840653002319;BRAXAN INY.;499
15681;031523-15681;2024-12-31;7840213029510;METIOGEN 850 MG. COMP.;500
15686;031523-15686;2024-12-31;7795345011578;AMOXIDAL PLUS C/ 12 COMP. REC.;500
15687;031523-15687;2024-12-31;7795345011561;AMOXIDAL PLUS C/ 12 COMP. REC.;500
15751;031523-15751;2024-12-31;7840000157518;CLOBETASOL 0.05% CREMA;500
15796;031523-15796;2024-12-31;7840653002593;TAUROMIZOL 300 MG. COMP. REV.;500
15799;031523-15799;2024-12-31;7840199098005;FERZIMAN 600 MG. COMP. REC.;500
15809;031523-15809;2024-12-31;7840199099194;TOLEMINA COMP.;496
15810;031523-15810;2024-12-31;7840199077093;CEFASEPTIL CAPSULAS;500
15814;031523-15814;2024-12-31;7840199100586;RINOZINA SOL.;499
15829;031523-15829;2024-12-31;7791763337689;VAGICURAL PLUS OVULOS DE GEL.;499
15841;031523-15841;2024-12-31;7840213028810;FERROSOL COMP. REC.;500
15842;031523-15842;2024-12-31;7840315000035;BRONQUISEDAN MENTOLADO JBE.;499
15847;031523-15847;2024-12-31;7862111350169;CALCIMAX D3 COMP. MAST.;500
15850;031523-15850;2024-12-31;7841134001135;NOVO ALERGIOL 180 MG. COMP.;499
15853;031523-15853;2024-12-31;3400970000913;IDEOS COMP. MAST.;500
15867;031523-15867;2024-12-31;8433042022372;DISLEP 25 MG. GOTAS;500
15868;031523-15868;2024-12-31;8433042008215;DISLEP 25 MG. COMP.;500
15886;031523-15886;2024-12-31;7795368001556;BRIMOPRESS SOL. OFT.;500
15908;031523-15908;2024-12-31;7841134000558;ETICARD 8MG;500
15914;031523-15914;2024-12-31;7840274001869;BUCALEX CHERRY CARAMELOS;500
15915;031523-15915;2024-12-31;7795373013773;FUSIMED B EMULS. OTONASAL;500
15928;031523-15928;2024-12-31;7840274001883;BUCALEX MIEL CARAMELOS;500
15931;031523-15931;2024-12-31;7840653002609;TAUROMIZOL 50 MG. SOL. INY.;500
15935;031523-15935;2024-12-31;7840653002418;KETO ODONTOL COMP. RAN.;497
15939;031523-15939;2024-12-31;7800026005385;PROGENDO CAPS. BLANDAS;500
15942;031523-15942;2024-12-31;7800060017245;AMOVAL 500 MG COMP. REC.;500
15944;031523-15944;2024-12-31;7800060111189;AMOVAL 1 G. COMP. REC.;499
15945;031523-15945;2024-12-31;7800060111349;AMOVAL 500 MG. POLV. P/ PREP. SUSP. EXT.;500
15946;031523-15946;2024-12-31;7841134001180;OLDIN 5 COMP.;500
15947;031523-15947;2024-12-31;7841134001173;OLDIN 2 COMP.;500
15952;031523-15952;2024-12-31;7841134001647;ZICACORT 4 MG. COMP.;500
15953;031523-15953;2024-12-31;7841134001654;ZICACORT 8 MG. COMP.;500
15954;031523-15954;2024-12-31;7840653002470;CONTEX IBL NOVO POLVO P/ SUSP.;500
15963;031523-15963;2024-12-31;7840653002463;CONTEX IBL NOVO COMP. REV.;498
15981;031523-15981;2024-12-31;7730698001517;PLIDAN RELAX COMP. REC.;498
15985;031523-15985;2024-12-31;7840282034323;VIDERMINA COMP.;500
15989;031523-15989;2024-12-31;7792183487350;BILETAN FORTE COMP. REC.;500
16014;031523-16014;2024-12-31;7840199099781;GRIPATOL NF COMP.REC.;500
16020;031523-16020;2024-12-31;7840274001852;BUCALEX EUCALIPTO CARAMELOS;500
16021;031523-16021;2024-12-31;7800007168610;GINEDAZOL DUAL;500
16037;031523-16037;2024-12-31;7795327000118;FOSFO-DOM SOL. ORAL;499
16038;031523-16038;2024-12-31;7795327060082;ACIFOL 5 MG;500
16040;031523-16040;2024-12-31;7795327061300;ACIFOL 10 MG. COMP. RAN.;500
16057;031523-16057;2024-12-31;7841141002095;TENSOFAR D COMP. REC.;499
16064;031523-16064;2024-12-31;7795327061591;DEXO 300 MG. COMP. REC.;500
16065;031523-16065;2024-12-31;7795337908435;TOTAL MAGNESIANO ENERGIZANTE COMP. EFERV.;494
16077;031523-16077;2024-12-31;7840036007689;ZEBRON 30 MG. SIN AZUCAR JBE.;489
16078;031523-16078;2024-12-31;7840653002821;GLICOMED COMP. REV.;498
16079;031523-16079;2024-12-31;7840653002753;PIROMED B12 COMP. GASTR.;471
16080;031523-16080;2024-12-31;7840653002715;CALCIOFAR D3 FORTE COMP. REV.;499
16122;031523-16122;2024-12-31;7840653002531;ARDILAN SOL. INY.;500
16123;031523-16123;2024-12-31;7800007373380;HIPOGLUCIN 850 MG. COMP. REC.;500
16139;031523-16139;2024-12-31;7841134000190;CITOL BRIM GOTAS OFT.;500
16140;031523-16140;2024-12-31;7840274001890;CRIDERMOL FEM. CREMA VAG.;500
16141;031523-16141;2024-12-31;7840995002152;KEFRANE 500 MG. SUSP. ORAL;500
16172;031523-16172;2024-12-31;7840653002654;ACCORD H COMP. REV.;498
16197;031523-16197;2024-12-31;7841141001586;KIRUM COMP.;498
16214;031523-16214;2024-12-31;7840653002876;BLOTENOL 25 MG COMPRIMIDOS;500
16218;031523-16218;2024-12-31;7840036007665;CARDATEN D COMP.;499
16220;031523-16220;2024-12-31;7840036007641;ATENOCAR 25 COMP.;498
16233;031523-16233;2024-12-31;7803510000644;CONTRAVARIS CAPS.;500
16238;031523-16238;2024-12-31;7803510773319;CIRUELAX JALEA;500
16246;031523-16246;2024-12-31;7795356997915;MAGNUS 50 MG. COMP. REC.;500
16250;031523-16250;2024-12-31;7840274601793;BUCALEX MENTA CARAMELOS;500
16251;031523-16251;2024-12-31;7840995000721;KETOCONAZOL 2 % DUTRIEC CREMA;500
16253;031523-16253;2024-12-31;7840282035344;CODETAMOL SOL. GOT. P/ NEB.;498
16259;031523-16259;2024-12-31;7840213027875;BERAFEN RELAX COMP. REC.;499
16278;031523-16278;2024-12-31;711500;IMOVAX DT AD. SUSP. INY.;500
16279;031523-16279;2024-12-31;711501;VAXIGRIP USO PEDIATRICO SUSP. INY.;500
16301;031523-16301;2024-12-31;7840199099460;ATEROSOL SUSP.;498
16310;031523-16310;2024-12-31;7840653002524;Z CAL REUMA FORTE;500
16330;031523-16330;2024-12-31;7800060112315;ALEXIA COMP. REC.;498
16383;031523-16383;2024-12-31;7793742006104;ACNOXIN LOC.;500
16401;031523-16401;2024-12-31;7841141000930;DIFENAC NF COMP. REC.;500
16415;031523-16415;2024-12-31;7840653002807;DOLOFENAL COMP. REV.;500
16441;031523-16441;2024-12-31;7840199085241;PLAMODEX 500 MG. POLVO P/ RECONS.;500
16448;031523-16448;2024-12-31;7792183487251;LERCADIP COMP.;496
16485;031523-16485;2024-12-31;7840000164851;SIMETICONA 100 MG. GOTAS;500
16533;031523-16533;2024-12-31;7840653008212;PROCOPS 50 MG. COMP. REV.;500
16546;031523-16546;2024-12-31;7840653003453;ACTERIL SOL. P/NEBUL.;499
16562;031523-16562;2024-12-31;7840036007771;DIABETOL 850 MG. COMP.;497
16583;031523-16583;2024-12-31;7840315212063;XICANIL CREMA;500
16608;031523-16608;2024-12-31;7793640216353;CARDIOASPIRINA COMP.;500
16610;031523-16610;2024-12-31;7793640002543;ASPIRINA FORTE COMP.;500
16626;031523-16626;2024-12-31;7730698012247;ENDIAL COMP.;500
16630;031523-16630;2024-12-31;8712400118934;BEBELAC 2 POLVO;500
16668;031523-16668;2024-12-31;7840036007849;DICLOFEN BIOTIC COMP. REC.;500
16683;031523-16683;2024-12-31;7800007802101;CORTIPREX 5 MG. COMP. REC.;499
16684;031523-16684;2024-12-31;7800007313645;CORTIPREX 20 MG. COMP. REC.;498
16702;031523-16702;2024-12-31;7896116866486;YASMIN COMP.REC.;500
16711;031523-16711;2024-12-31;7840315212100;MILORIX CREMA;500
16717;031523-16717;2024-12-31;7840282034163;VIDERMINA CREMA;494
16719;031523-16719;2024-12-31;7840282034293;GRIFINIL SOL. GOTAS;500
16724;031523-16724;2024-12-31;7840213029367;MAXIVIT A-C-D SOL. GOTAS ORALES;499
16728;031523-16728;2024-12-31;7840213257562;ANSIODEX 20  COMP. REC.;498
16730;031523-16730;2024-12-31;7840213027462;ACIDO FOLICO 30 MG. QUIMFA GOTAS;499
16739;031523-16739;2024-12-31;7840036007801;FINIDOL 400 MG. COMP. REC.;183
16752;031523-16752;2024-12-31;3594450400154;ARCALION 200 MG. COMP. REC.;498
16756;031523-16756;2024-12-31;7840199099217;INFRATEN 10 MG. COMP. RAN.;498
16757;031523-16757;2024-12-31;711994;ERIMAX COMP. REV.;500
16758;031523-16758;2024-12-31;711995;ERIMAX POLVO P/ SUSP.;500
16763;031523-16763;2024-12-31;7840213029824;PRAMIL 75 COMP. REC.;500
16764;031523-16764;2024-12-31;7840213029817;PRAMIL 25 COMP. REC.;499
16767;031523-16767;2024-12-31;7840036007740;NORMOTEN 10 MG. COMP.;492
16799;031523-16799;2024-12-31;7800007479297;CORTIPREX 20 MG. SUSP. ORAL;498
16820;031523-16820;2024-12-31;7841134001111;NOTROM COMP. REC.;499
16834;031523-16834;2024-12-31;712080;HIDRAT ORAL NARANJA SOL.;500
16835;031523-16835;2024-12-31;7840274002040;XETIN 12.5 MG. COMP.;500
16836;031523-16836;2024-12-31;7840274002057;XETIN 25 MG. COMP.;500
16847;031523-16847;2024-12-31;7800007174185;SOSTAC 20 MG. COMP.;500
16850;031523-16850;2024-12-31;7795380043701;TRITAB SUSP. ORAL;498
16859;031523-16859;2024-12-31;7840653007833;DEXAMED SOL. OFT. ESTERIL;498
16860;031523-16860;2024-12-31;7840653003460;VINIL SOL. OFT. ESTERIL;500
16862;031523-16862;2024-12-31;7840036007658;ACETAMOL CODEINA COMP. REC.;500
16863;031523-16863;2024-12-31;7840036007986;ANELMIN 500 MG. COMP. REC.;500
16877;031523-16877;2024-12-31;7795312108577;DULCOLAX PERLAS;500
16892;031523-16892;2024-12-31;7840036007993;ANELMIN 100 MG. SUSP. EXT.;500
16895;031523-16895;2024-12-31;7840213028643;EDEMAX COMP. REC.;499
16909;031523-16909;2024-12-31;7840036008396;PREDNICORT SUSP.;495
16918;031523-16918;2024-12-31;7840036007917;DERMATRIN CREMA;499
16919;031523-16919;2024-12-31;7840036007948;FUCOXIN OTICO GOTAS;500
16925;031523-16925;2024-12-31;7792796476055;BIASCOR COMP.;500
16926;031523-16926;2024-12-31;8470009466329;SURMENALIT 200 MG. GRAG.;500
16939;031523-16939;2024-12-31;7840036007931;DICLOFEN GEL;498
16952;031523-16952;2024-12-31;7840036008389;PREDNICORT 50 MG. COMP.REC.;500
16979;031523-16979;2024-12-31;7840036008136;LIPAREX 10 MG. COMP. REC.;495
16981;031523-16981;2024-12-31;7840036103107;LIPAREX 40 MG. COMP. REC;490
16982;031523-16982;2024-12-31;7840036008143;LIPAREX 20 MG. COMP. REC.;494
16983;031523-16983;2024-12-31;7840036008129;TRIAM SUSP. EXT.;497
16989;031523-16989;2024-12-31;7840036008167;LIPAREX 80 MG. COMP. REC.;500
16993;031523-16993;2024-12-31;7800007628633;AUXXIL 500 MG. COMP. REC.;500
16998;031523-16998;2024-12-31;7840036103701;LOXPRAM COMP.;497
17004;031523-17004;2024-12-31;7840213027813;BERAFEN COMPLEX COMP. REC.;461
17028;031523-17028;2024-12-31;8470009990459;VENOSMIL GEL;500
17030;031523-17030;2024-12-31;8470006862209;POTENCIATOR 20 SOL. BEB.;500
17034;031523-17034;2024-12-31;7840282036709;TINTURA DE YODO GUAYAKI SOL.;494
17035;031523-17035;2024-12-31;7840282037096;MERCURO CROMO GUAYAKI;500
17051;031523-17051;2024-12-31;7841134000695;GINEVA MD GRAG.;496
17066;031523-17066;2024-12-31;7840036008228;FINIDOL 200 SUSP.;498
17075;031523-17075;2024-12-31;7840653003644;MERIFAR SOL ORAL GOTAS;500
17076;031523-17076;2024-12-31;7840653003828;ALERGINA JARABE;499
17094;031523-17094;2024-12-31;7840036008457;ATENOCAR 100 COMP.;498
17127;031523-17127;2024-12-31;7730215000979;SERFLU 125 SUSP. AER.;500
17128;031523-17128;2024-12-31;7730215000986;SERFLU 250 SUSP. AER.;500
17162;031523-17162;2024-12-31;7840036008662;DOMBROZIL AS COMP;500
17163;031523-17163;2024-12-31;7840036008860;FOLFERRUM JBE.;500
17178;031523-17178;2024-12-31;7841134001401;SUPRALER JBE.;499
